site_code,TIME,TEMP,PSAL,Press_ATM,xCO2EQ_PPM,xCO2ATM_PPM,fCO2SW_UATM,DfCO2,DOX1,TIME_quality_control,TEMP_quality_control,PSAL_quality_control,Press_ATM_quality_control,xCO2EQ_PPM_quality_control,xCO2ATM_PPM_quality_control,fCO2SW_UATM_quality_control,DfCO2_quality_control,DOX1_quality_control
GBRWIS,2017-01-15T12:00:00Z,27.0727,35.7542,101.0784,439.456,400.7123,421.833,37.1872,207.3357,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-15T14:00:00Z,26.9951,35.7493,101.04,454.6265,400.3885,436.2939,52.0695,203.4468,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-15T16:00:00Z,26.9906,35.7336,100.9852,459.9586,400.9065,441.1675,56.6892,201.1197,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-15T18:00:00Z,26.8597,35.725,100.9974,463.6858,399.1201,444.918,61.9744,190.931,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-15T20:00:00Z,26.9937,35.7561,101.18,460.3232,399.1592,442.3943,58.8264,197.9239,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-15T22:00:00Z,27.0048,35.7674,101.27,460.4287,398.552,442.8921,59.521,196.011,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-16T00:00:00Z,27.037,35.7727,101.31,455.5636,399.9727,438.362,53.4998,197.4981,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-16T02:00:00Z,27.2332,35.7719,101.27,455.5454,399.2677,437.987,54.1525,205.0306,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-16T04:00:00Z,27.2225,35.7562,101.2271,455.5538,398.9978,437.8129,54.2881,201.3591,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-16T06:00:00Z,28.5093,35.7847,101.2155,367.9174,399.4075,352.5645,-30.1505,261.4234,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-16T08:00:00Z,27.6952,35.7743,101.3364,415.7957,399.5146,399.6495,15.6152,228.1062,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-16T10:00:00Z,27.5031,35.7685,101.4278,441.8228,399.7711,425.2357,40.4112,213.9147,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-16T12:00:00Z,27.1962,35.7633,101.4591,442.1606,399.5165,425.9712,41.1245,206.8966,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-16T14:00:00Z,27.144,35.7605,101.39,443.4932,399.4637,427.0006,42.3926,201.898,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-16T16:00:00Z,27.1248,35.7598,101.3471,465.175,400.1991,447.698,62.5602,203.1541,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-16T18:00:00Z,26.9703,35.7573,101.3455,495.8635,399.0677,477.3784,93.2004,183.0619,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-16T20:00:00Z,27.0125,35.7571,101.51,464.2472,399.4784,447.6508,62.4899,195.3402,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-16T22:00:00Z,27.1626,35.7687,101.58,445.5813,399.2156,429.8249,44.7877,204.0498,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-17T00:00:00Z,27.1076,35.7649,101.59,460.0385,398.8488,443.8666,59.0617,200.5309,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-17T02:00:00Z,27.2743,35.7636,101.5312,451.6021,398.5343,435.3154,51.1972,203.9671,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-17T04:00:00Z,27.2572,35.7645,101.4247,452.0828,399.1138,435.3218,50.9403,208.0368,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-17T06:00:00Z,27.6306,35.7739,101.3528,407.7917,398.9529,392.0759,8.4759,224.548,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-17T08:00:00Z,27.5663,35.7729,101.4193,411.6875,399.8553,396.1446,11.3595,224.1021,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-17T10:00:00Z,27.3992,35.7677,101.5248,433.0426,399.7669,417.2889,32.1017,213.8793,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-17T12:00:00Z,27.2101,35.7627,101.5326,440.4033,399.4121,424.5833,39.541,210.0953,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-17T14:00:00Z,27.0211,35.757,101.4198,438.6671,399.6572,422.5897,37.6525,204.2633,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-17T16:00:00Z,27.0591,35.7567,101.3072,437.3977,399.6485,420.8508,36.3534,204.0685,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-17T18:00:00Z,27.0996,35.7625,101.2603,451.6719,399.4311,434.3408,50.2865,199.3567,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-17T20:00:00Z,27.0497,35.7582,101.4074,440.8512,398.5764,424.6151,40.76,200.3867,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-17T22:00:00Z,27.2241,35.7734,101.4684,456.2655,399.1647,439.5759,55.0177,205.27,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-18T00:00:00Z,27.2562,35.7793,101.46,492.7878,398.1087,474.6896,91.2692,206.5345,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-18T02:00:00Z,27.3408,35.7827,101.3529,463.9382,397.415,446.3333,64.0123,205.6659,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-18T04:00:00Z,27.5888,35.7953,101.2007,460.0283,400.0254,441.6528,57.5462,205.9163,2,2,2,2,3,3,3,3,2
GBRWIS,2017-01-18T06:00:00Z,27.5757,35.7826,101.1247,460.4671,399.6773,441.7428,58.263,205.8409,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-18T08:00:00Z,28.041,35.7738,101.0886,408.7069,399.76,391.5491,8.5228,242.396,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-18T10:00:00Z,27.5312,35.7747,101.124,439.4825,400.788,421.6484,37.0636,217.8862,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-18T12:00:00Z,27.2164,35.776,101.1922,465.3644,399.5416,447.0883,63.2304,203.9837,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-18T14:00:00Z,27.2552,35.7817,101.0798,442.5367,399.7517,424.6346,41.0088,207.2648,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-18T16:00:00Z,27.2765,35.7761,100.9693,439.0007,399.3009,420.747,38.0625,208.7603,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-18T18:00:00Z,27.1281,35.7536,100.9593,477.6429,399.9887,457.8775,74.426,198.8164,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-18T20:00:00Z,27.0621,35.7483,101.1,466.1544,399.6566,447.5691,63.881,191.8618,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-18T22:00:00Z,27.0926,35.7349,101.1131,440.2105,400.0897,422.6893,38.5323,199.381,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-19T00:00:00Z,27.2776,35.7356,101.04,433.3953,399.967,415.6738,32.0507,208.9473,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-19T02:00:00Z,27.5912,35.7694,100.9734,450.4124,399.3376,431.4145,48.8945,206.4084,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-19T04:00:00Z,27.9484,35.7831,100.8124,456.7379,399.8672,436.4146,54.3188,206.2544,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-19T06:00:00Z,27.5714,35.7624,100.6748,453.6424,399.5534,433.1977,51.6614,215.4353,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-19T08:00:00Z,28.1843,35.7662,100.7583,390.8378,399.4911,373.0456,-8.227,239.5699,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-19T10:00:00Z,28.1391,35.7793,100.9172,400.4499,399.6049,382.883,0.8059,224.8015,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-19T12:00:00Z,27.4873,35.7577,100.999,439.5075,399.2285,421.1727,38.5772,206.8921,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-19T14:00:00Z,27.2704,35.7692,100.9184,453.0105,399.2154,433.9537,51.5455,209.8609,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-19T16:00:00Z,27.2359,35.7622,100.88,438.6685,399.4264,420.08,37.607,207.0816,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-19T18:00:00Z,27.3227,35.7768,100.8428,440.1592,399.8679,421.2699,38.57,207.9657,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-19T20:00:00Z,27.2205,35.7749,100.9495,451.7271,400.1056,432.9072,49.5448,200.8942,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-19T22:00:00Z,27.208,35.7671,101.0298,464.9322,398.5639,445.9401,63.6706,195.7197,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-20T00:00:00Z,27.3601,35.7618,101.04,444.5894,398.5346,426.3364,44.1996,207.0986,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-20T02:00:00Z,27.7149,35.787,100.94,446.3477,399.7455,427.2615,44.6545,208.3059,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-20T04:00:00Z,27.9763,35.8153,100.7903,438.3729,399.6692,418.7466,36.9535,213.4716,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-20T06:00:00Z,28.0119,35.8125,100.6543,445.5278,400.2385,424.9534,43.1819,215.1101,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-20T08:00:00Z,27.9799,35.7963,100.6693,413.3801,399.8073,394.3787,12.9269,229.9,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-20T10:00:00Z,28.0181,35.8167,100.831,419.5252,399.1387,400.8736,19.462,217.2457,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-20T12:00:00Z,27.5621,35.7951,100.85,429.5964,400.0045,410.9821,28.3225,208.7977,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-20T14:00:00Z,27.459,35.7832,100.8179,440.0273,400.0468,420.915,38.2629,206.8584,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-20T16:00:00Z,27.405,35.7922,100.71,449.477,400.0345,429.5277,47.3036,205.585,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-20T18:00:00Z,27.3187,35.7862,100.7069,450.2244,399.3107,430.3068,48.7272,203.3327,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-20T20:00:00Z,27.2727,35.7898,100.8322,452.055,399.6309,432.6542,50.2234,200.0196,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-20T22:00:00Z,27.3334,35.803,100.934,471.7626,399.2727,451.9291,69.5013,193.8861,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-21T00:00:00Z,27.5903,35.8242,100.9607,448.6901,399.6775,429.71,46.9461,204.6696,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-21T02:00:00Z,27.8655,35.8259,100.8528,450.8386,400.8383,431.0344,47.8172,206.515,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-21T04:00:00Z,27.9419,35.8256,100.7567,452.9407,399.5678,432.5455,51.0089,206.2863,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-21T06:00:00Z,27.9449,35.835,100.6378,450.0263,400.1013,429.2344,47.6214,209.1366,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-21T08:00:00Z,27.9037,35.8267,100.6981,439.5523,400.0335,419.5422,37.6607,221.2383,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-21T10:00:00Z,28.8061,35.8676,100.861,352.0208,398.6717,335.8816,-44.5264,233.0203,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-21T12:00:00Z,27.7512,35.8298,100.9829,442.4002,399.7697,423.6364,40.78,199.3654,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-21T14:00:00Z,27.763,35.8428,100.96,446.9955,399.5131,427.9255,45.4473,203.7896,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-21T16:00:00Z,27.9947,35.86,100.9957,433.2474,399.7447,414.7071,32.0926,212.0809,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-21T18:00:00Z,27.6103,35.821,101.0307,447.8962,399.7222,429.2389,46.1734,201.4072,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-21T20:00:00Z,27.7979,35.8453,101.1445,442.4863,399.5101,424.3775,41.2834,206.6064,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-21T22:00:00Z,27.5462,35.8286,101.2955,456.7394,399.1518,438.9602,55.4102,197.3849,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-22T00:00:00Z,27.5769,35.8315,101.3759,462.52,401.3129,444.8513,58.9139,194.5985,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-22T02:00:00Z,27.5703,35.8288,101.3631,449.6252,398.3152,432.3988,49.398,203.3148,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-22T04:00:00Z,27.5432,35.8149,101.2778,444.7422,398.9313,427.3551,44.0872,205.7173,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-22T06:00:00Z,27.4165,35.8096,101.1766,441.4808,398.5718,423.8968,41.2316,205.8725,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-22T08:00:00Z,27.3563,35.8065,101.244,438.4911,397.7191,421.3695,39.1786,205.2023,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-22T10:00:00Z,27.3511,35.8132,101.3448,440.8816,398.3576,424.1076,40.904,203.3098,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-22T12:00:00Z,27.2949,35.8208,101.4014,450.4527,398.1412,433.6156,50.3253,199.6426,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-22T14:00:00Z,27.4125,35.8195,101.3379,445.2956,397.8284,428.2682,45.6611,205.1194,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-22T16:00:00Z,27.3355,35.8203,101.2217,444.8908,397.5985,427.4412,45.4335,204.0702,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-22T18:00:00Z,27.2148,35.8104,101.2252,446.9045,397.9464,429.4995,47.0553,201.1046,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-22T20:00:00Z,27.187,35.8058,101.3343,442.8536,398.7978,426.1051,42.3694,199.9485,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-22T22:00:00Z,27.2022,35.8157,101.4709,452.3167,397.1049,435.8025,53.2287,199.4125,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-23T00:00:00Z,27.1341,35.8019,101.4676,455.5501,398.2067,438.9652,55.2795,202.1783,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-23T02:00:00Z,27.6041,35.8408,101.3907,423.3657,398.5215,407.2309,23.9333,225.3107,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-23T04:00:00Z,27.4812,35.8215,101.2909,435.133,398.8521,418.2326,34.9182,212.6299,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-23T06:00:00Z,27.4563,35.8205,101.24,442.6209,398.0687,425.2313,42.8314,209.401,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-23T08:00:00Z,27.2642,35.8135,101.3426,429.9755,398.3086,413.6824,30.4708,209.2905,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-23T10:00:00Z,27.2449,35.8204,101.4876,432.3512,398.7688,416.5998,32.4105,208.3112,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-23T12:00:00Z,27.4128,35.8426,101.4762,413.9849,398.7829,398.7163,14.6692,207.2121,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-23T14:00:00Z,27.2215,35.8283,101.4552,452.2141,398.5733,435.6167,51.7399,207.8948,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-23T16:00:00Z,27.2868,35.8225,101.4057,439.5458,398.7474,423.1422,39.3134,205.825,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-23T18:00:00Z,27.2087,35.818,101.3922,449.893,398.8707,433.1145,49.1462,203.7689,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-23T20:00:00Z,27.1768,35.8177,101.4781,437.4611,399.2717,421.5426,36.8137,202.3176,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-23T22:00:00Z,27.2359,35.8273,101.541,446.6154,398.9858,430.5867,45.9221,202.1122,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-24T00:00:00Z,27.2422,35.8163,101.5421,443.7987,398.4942,427.8698,43.6916,203.3963,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-24T02:00:00Z,27.7532,35.8398,101.43,426.9529,398.2307,410.715,27.6523,225.9836,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-24T04:00:00Z,27.7376,35.8392,101.31,434.4734,398.4829,417.4521,34.5559,229.9147,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-24T06:00:00Z,27.5037,35.831,101.23,444.4641,399.0574,426.9157,43.5754,213.6885,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-24T08:00:00Z,27.3198,35.8273,101.3045,434.2341,398.2807,417.5688,34.5121,208.4008,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-24T10:00:00Z,27.3519,35.822,101.38,431.1199,398.5624,414.8654,31.3094,211.5152,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-24T12:00:00Z,27.8683,35.8935,101.4538,405.6058,398.2776,390.1783,7.1051,205.836,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-24T14:00:00Z,27.6955,35.8892,101.45,425.3692,398.9257,409.326,25.5189,193.9307,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-24T16:00:00Z,27.4182,35.8431,101.3695,440.3053,398.3069,423.6002,40.489,204.5494,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-24T18:00:00Z,27.3206,35.8437,101.3886,451.485,398.8828,434.5296,50.6602,202.1697,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-24T20:00:00Z,27.258,35.8436,101.4822,440.6751,398.4001,424.586,40.7565,199.6209,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-24T22:00:00Z,27.3024,35.8456,101.5469,444.575,398.4613,428.5857,44.4957,200.5201,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-25T00:00:00Z,27.3154,35.8087,101.5402,440.9238,399.3046,425.0248,40.1343,204.8305,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-25T02:00:00Z,27.9137,35.8315,101.4352,402.9505,398.974,387.5118,3.8432,229.3748,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-25T04:00:00Z,28.0553,35.8408,101.3169,402.187,398.3825,386.192,3.5872,235.9569,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-25T06:00:00Z,27.8058,35.8599,101.2293,430.2905,398.2249,413.032,30.7127,214.6109,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-25T08:00:00Z,27.4285,35.8364,101.2607,431.9465,397.9945,415.0884,32.5464,210.5353,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-25T10:00:00Z,27.3944,35.8431,101.39,449.373,399.8035,432.4359,47.6542,207.4434,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-25T12:00:00Z,27.4681,35.8484,101.46,453.1608,398.8623,436.3243,52.3235,206.0748,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-25T14:00:00Z,27.2924,35.8141,101.41,437.8687,399.1345,421.5412,37.3542,202.2147,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-25T16:00:00Z,27.2269,35.8014,101.3043,452.0472,398.1717,434.7818,51.8651,199.9692,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-25T18:00:00Z,27.3453,35.8498,101.2748,456.7302,399.2056,439.0453,55.3217,202.9685,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-25T20:00:00Z,27.3463,35.8626,101.326,447.8242,398.4477,430.7083,47.5242,199.9518,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-25T22:00:00Z,27.3936,35.8619,101.3695,454.9291,398.5906,437.692,54.2503,199.9705,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-26T00:00:00Z,27.4512,35.8548,101.3872,450.505,398.734,433.4612,49.8369,201.7986,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-26T02:00:00Z,27.7517,35.8329,101.28,427.403,399.1265,410.5204,27.1627,221.1505,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-26T04:00:00Z,27.8177,35.8595,101.1997,411.8695,398.8837,395.2199,12.4945,240.7136,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-26T06:00:00Z,28.0927,35.8714,101.1293,420.63,398.4896,403.0947,21.2039,226.4022,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-26T08:00:00Z,27.6358,35.8789,101.1269,441.5663,398.9655,423.5668,40.8349,211.2902,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-26T10:00:00Z,27.5433,35.8681,101.1859,442.2685,399.9084,424.5798,40.6438,207.7607,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-26T12:00:00Z,27.4647,35.8444,101.3,458.8622,399.6523,441.0969,56.911,205.618,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-26T14:00:00Z,27.2298,35.8117,101.2445,460.61,398.5343,442.7446,59.6782,192.5643,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-26T16:00:00Z,27.3454,35.8407,101.16,470.3118,399.4057,451.571,68.0859,187.1596,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-26T18:00:00Z,27.3177,35.8227,101.1503,450.9492,398.6314,432.9624,50.2356,201.5645,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-26T20:00:00Z,27.4785,35.8609,101.2597,460.7447,399.5643,442.7114,58.8641,197.03,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-26T22:00:00Z,27.471,35.8585,101.2579,448.8195,398.8589,431.2523,48.0852,199.4922,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-27T00:00:00Z,27.3478,35.8416,101.29,461.5881,398.935,443.7814,60.2888,193.726,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-27T02:00:00Z,27.3502,35.8185,101.2255,455.1519,398.8478,437.3032,54.1065,210.0069,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-27T04:00:00Z,28.3408,35.8689,101.1528,384.3466,398.5847,368.2106,-13.7209,253.7786,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-27T06:00:00Z,27.9334,35.8539,101.1333,407.0514,398.5493,390.2336,8.0961,223.823,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-27T08:00:00Z,27.6511,35.8564,101.2376,442.6883,398.3685,425.1097,42.5824,214.5916,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-27T10:00:00Z,27.5416,35.8511,101.2752,441.2433,398.3066,423.9836,41.2518,205.8752,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-27T12:00:00Z,27.4864,35.8365,101.3745,449.6445,397.9162,432.5447,49.8108,204.9619,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-27T14:00:00Z,27.3829,35.8318,101.37,454.075,397.9993,436.8821,54.0006,200.1789,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-27T16:00:00Z,27.2911,35.8322,101.2917,464.3367,399.0597,446.4848,62.8363,195.4081,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-27T18:00:00Z,27.4599,35.8399,101.2797,449.6172,399.0316,432.1245,48.6633,203.1317,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-27T20:00:00Z,27.4586,35.8481,101.3297,453.5812,398.7087,436.158,52.8208,200.6942,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-27T22:00:00Z,27.4132,35.8476,101.4197,455.8014,398.5339,438.7373,55.1414,197.0254,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-28T00:00:00Z,27.5489,35.851,101.45,458.9102,398.8412,441.7395,57.8774,199.5677,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-28T02:00:00Z,27.2043,35.8025,101.3841,445.9924,398.983,429.3277,45.258,203.7911,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-28T04:00:00Z,27.9761,35.8255,101.3186,401.4919,399.0623,385.5977,2.3557,227.2228,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-28T06:00:00Z,27.6709,35.8374,101.2814,429.4366,398.4445,412.5511,29.7878,215.9921,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-28T08:00:00Z,27.6299,35.8401,101.3428,439.0957,398.7646,422.1317,38.7817,209.0985,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-28T10:00:00Z,27.5652,35.8433,101.4097,441.9027,398.7109,425.1787,41.6216,205.647,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-28T12:00:00Z,27.4964,35.8422,101.4724,440.3515,398.0259,424.0192,40.776,203.8133,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-28T14:00:00Z,27.4482,35.8364,101.41,446.292,398.0712,429.5098,46.4859,202.1548,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-28T16:00:00Z,27.4295,35.8403,101.3159,475.8845,398.6667,457.5681,74.2762,198.0652,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-28T18:00:00Z,27.4544,35.8544,101.2915,450.7664,398.0544,433.2868,50.7277,201.818,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-28T20:00:00Z,27.3903,35.8503,101.3738,453.6066,399.0205,436.4417,52.5428,198.7613,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-28T22:00:00Z,27.3847,35.8518,101.4272,458.0384,398.9422,440.9511,56.9351,197.628,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-29T00:00:00Z,27.468,35.8534,101.4509,449.9853,398.1703,433.2267,49.958,200.4955,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-29T02:00:00Z,27.3892,35.8373,101.4209,450.8787,398.7394,434.0261,50.1984,201.5482,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-29T04:00:00Z,27.7365,35.8496,101.35,413.2293,398.2308,397.2034,14.4453,222.0952,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-29T06:00:00Z,27.5794,35.8378,101.3402,437.3378,399.0598,420.4758,36.842,209.9819,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-29T08:00:00Z,27.6113,35.8581,101.3771,432.2819,398.9765,415.7433,32.0837,208.4846,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-29T10:00:00Z,27.5473,35.8584,101.4612,446.488,398.0833,429.8328,46.6214,205.6669,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-29T12:00:00Z,27.5203,35.8647,101.4609,440.579,399.1829,424.1671,39.9019,204.5614,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-29T14:00:00Z,27.4863,35.8643,101.3793,441.3911,399.0899,424.6264,40.7638,202.9312,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-29T16:00:00Z,27.4491,35.8673,101.2895,456.0596,398.428,438.3704,55.4776,200.4899,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-29T18:00:00Z,27.4666,35.8551,101.2335,452.4427,398.2047,434.6289,52.129,202.9691,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-29T20:00:00Z,27.4221,35.8649,101.3328,453.576,397.9355,436.2005,53.4976,200.7889,2,2,2,2,2,2,2,2,2
GBRWIS,2017-01-29T22:00:00Z,27.4321,35.8718,101.3976,467.0769,398.7116,449.4719,65.8389,199.4348,2,2,2,2,2,2,2,2,2
